48072	0	0	0	0	11702	59013	0	11702	3	11699
47724	0	0	0	0	12050	59017	0	12050	3	12047
47924	0	0	0	0	11850	58999	0	11850	3	11847
48292	0	0	0	0	11482	58914	0	11482	3	11479
48076	0	0	0	0	11698	59054	0	11698	3	11695
47348	0	0	0	0	12426	59034	0	12426	3	12423
48167	0	0	0	0	11607	59028	0	11607	3	11604
49064	0	0	0	0	10710	58329	0	10710	3	10707
47596	0	0	0	0	12178	59062	0	12178	3	12175
48119	0	0	0	0	11655	58891	0	11655	3	11652
48254	0	0	0	0	11520	58886	0	11520	3	11517
47450	0	0	0	0	12324	59163	0	12324	3	12321
49024	0	0	0	0	10750	58711	0	10750	3	10747
47480	0	0	0	0	12294	59149	0	12294	3	12291
48122	0	0	0	0	11652	58796	0	11652	3	11649
48334	0	0	0	0	11440	59015	0	11440	3	11437
48170	0	0	0	0	11604	59147	0	11604	3	11601
47979	0	0	0	0	11795	59003	0	11795	3	11792
48736	0	0	0	0	11038	58873	0	11038	3	11035
48905	0	0	0	0	10869	58982	0	10869	3	10866
48681	0	0	0	0	11093	58942	0	11093	3	11090
47853	0	0	0	0	11921	58738	0	11921	3	11918
48635	0	0	0	0	11139	59087	0	11139	3	11136
47445	0	0	0	0	12329	58941	0	12329	3	12326
47357	0	0	0	0	12417	59068	0	12417	3	12414
47399	0	0	0	0	12375	59339	0	12375	3	12372
47425	0	0	0	0	12349	59041	0	12349	3	12346
48966	0	0	0	0	10808	58738	0	10808	3	10805
47915	0	0	0	0	11859	58950	0	11859	3	11856
47708	0	0	0	0	12066	59062	0	12066	3	12063
47254	0	0	0	0	12520	58801	0	12520	3	12517
48109	0	0	0	0	11665	58982	0	11665	3	11662
47459	0	0	0	0	12315	59071	0	12315	3	12312
48260	0	0	0	0	11514	59076	0	11514	3	11511
48620	0	0	0	0	11154	58678	0	11154	3	11151
47696	0	0	0	0	12078	58886	0	12078	3	12075
48270	0	0	0	0	11504	59055	0	11504	3	11501
47087	0	0	0	0	12687	59013	0	12687	3	12684
47270	0	0	0	0	12504	59078	0	12504	3	12501
47418	0	0	0	0	12356	59157	0	12356	3	12353
47667	0	0	0	0	12107	58849	0	12107	3	12104
48419	0	0	0	0	11355	58781	0	11355	3	11352
49717	0	0	0	0	10057	59089	0	10057	3	10054
47733	0	0	0	0	12041	58911	0	12041	3	12038
47087	0	0	0	0	12687	59069	0	12687	3	12684
48388	0	0	0	0	11386	59031	0	11386	3	11383
46967	0	0	0	0	12807	58807	0	12807	3	12804
48619	0	0	0	0	11155	58939	0	11155	3	11152
48141	0	0	0	0	11633	58918	0	11633	3	11630
47746	0	0	0	0	12028	58959	0	12028	3	12025
48672	0	0	0	0	11102	59087	0	11102	3	11099
47830	0	0	0	0	11944	59045	0	11944	3	11941
47566	0	0	0	0	12208	59033	0	12208	3	12205
48265	0	0	0	0	11509	59010	0	11509	3	11506
47322	0	0	0	0	12452	59031	0	12452	3	12449
47663	0	0	0	0	12111	59062	0	12111	3	12108
47422	0	0	0	0	12352	59069	0	12352	3	12349
47396	0	0	0	0	12378	59104	0	12378	3	12375
48061	0	0	0	0	11713	58482	0	11713	3	11710
46879	0	0	0	0	12895	59043	0	12895	3	12892
47996	0	0	0	0	11778	59055	0	11778	3	11775
49482	0	0	0	0	10292	59015	0	10292	3	10289
48688	0	0	0	0	11086	58969	0	11086	3	11083
48074	0	0	0	0	11700	59062	0	11700	3	11697
47920	0	0	0	0	11854	59029	0	11854	3	11851
48129	0	0	0	0	11645	59070	0	11645	3	11642
47537	0	0	0	0	12237	59051	0	12237	3	12234
47189	0	0	0	0	12585	58948	0	12585	3	12582
48458	0	0	0	0	11316	58977	0	11316	3	11313
47728	0	0	0	0	12046	59091	0	12046	3	12043
47908	0	0	0	0	11866	58755	0	11866	3	11863
47639	0	0	0	0	12135	59049	0	12135	3	12132
48149	0	0	0	0	11625	59045	0	11625	3	11622
47312	0	0	0	0	12462	59040	0	12462	3	12459
49164	0	0	0	0	10610	58708	0	10610	3	10607
48437	0	0	0	0	11337	59116	0	11337	3	11334
47821	0	0	0	0	11953	59133	0	11953	3	11950
48528	0	0	0	0	11246	59111	0	11246	3	11243
48121	0	0	0	0	11653	58683	0	11653	3	11650
48966	0	0	0	0	10808	58854	0	10808	3	10805
48030	0	0	0	0	11744	58858	0	11744	3	11741
48621	0	0	0	0	11153	58988	0	11153	3	11150
48118	0	0	0	0	11656	59091	0	11656	3	11653
49252	0	0	0	0	10522	59053	0	10522	3	10519
47399	0	0	0	0	12375	59149	0	12375	3	12372
46974	0	0	0	0	12800	58904	0	12800	3	12797
47165	0	0	0	0	12609	58999	0	12609	3	12606
48634	0	0	0	0	11140	59080	0	11140	3	11137
47582	0	0	0	0	12192	59353	0	12192	3	12189
48122	0	0	0	0	11652	58933	0	11652	3	11649
49161	0	0	0	0	10613	58958	0	10613	3	10610
48432	0	0	0	0	11342	58998	0	11342	3	11339
48035	0	0	0	0	11739	58125	0	11739	3	11736
47747	0	0	0	0	12027	59121	0	12027	3	12024
48224	0	0	0	0	11550	59014	0	11550	3	11547
47478	0	0	0	0	12296	58784	0	12296	3	12293
49162	0	0	0	0	10612	58868	0	10612	3	10609
47533	0	0	0	0	12241	59027	0	12241	3	12238
46973	0	0	0	0	12801	59066	0	12801	3	12798
46583	0	0	0	0	13191	58713	0	13191	3	13188
47626	0	0	0	0	12148	58953	0	12148	3	12145
48606	0	0	0	0	11168	58800	0	11168	3	11165
47721	0	0	0	0	12053	59052	0	12053	3	12050
47681	0	0	0	0	12093	58732	0	12093	3	12090
48403	0	0	0	0	11371	59082	0	11371	3	11368
48818	0	0	0	0	10956	58556	0	10956	3	10953
48199	0	0	0	0	11575	59099	0	11575	3	11572
47578	0	0	0	0	12196	59104	0	12196	3	12193
46985	0	0	0	0	12789	58813	0	12789	3	12786
48840	0	0	0	0	10934	59142	0	10934	3	10931
47998	0	0	0	0	11776	59018	0	11776	3	11773
48216	0	0	0	0	11558	59077	0	11558	3	11555
48371	0	0	0	0	11403	59033	0	11403	3	11400
48561	0	0	0	0	11213	58773	0	11213	3	11210
47957	0	0	0	0	11817	59077	0	11817	3	11814
47443	0	0	0	0	12331	59052	0	12331	3	12328
48613	0	0	0	0	11161	58662	0	11161	3	11158
47264	0	0	0	0	12510	59087	0	12510	3	12507
47912	0	0	0	0	11862	59100	0	11862	3	11859
49567	0	0	0	0	10207	58991	0	10207	3	10204
48042	0	0	0	0	11732	59075	0	11732	3	11729
47540	0	0	0	0	12234	58845	0	12234	3	12231
48641	0	0	0	0	11133	59072	0	11133	3	11130
48564	0	0	0	0	11210	59001	0	11210	3	11207
48218	0	0	0	0	11556	59119	0	11556	3	11553
47652	0	0	0	0	12122	58820	0	12122	3	12119
47764	0	0	0	0	12010	58935	0	12010	3	12007
47157	0	0	0	0	12617	58787	0	12617	3	12614
47754	0	0	0	0	12020	59068	0	12020	3	12017
47646	0	0	0	0	12128	59134	0	12128	3	12125
49037	0	0	0	0	10737	58976	0	10737	3	10734
47749	0	0	0	0	12025	59029	0	12025	3	12022
46651	0	0	0	0	13123	59034	0	13123	3	13120
48911	0	0	0	0	10863	59054	0	10863	3	10860
49335	0	0	0	0	10439	58649	0	10439	3	10436
48370	0	0	0	0	11404	59071	0	11404	3	11401
49156	0	0	0	0	10618	59160	0	10618	3	10615
48465	0	0	0	0	11309	59063	0	11309	3	11306
47600	0	0	0	0	12174	59065	0	12174	3	12171
48095	0	0	0	0	11679	59060	0	11679	3	11676
48409	0	0	0	0	11365	59120	0	11365	3	11362
46679	0	0	0	0	13095	59063	0	13095	3	13092
47457	0	0	0	0	12317	59003	0	12317	3	12314
48850	0	0	0	0	10924	58863	0	10924	3	10921
48166	0	0	0	0	11608	58846	0	11608	3	11605
46750	0	0	0	0	13024	59110	0	13024	3	13021
47930	0	0	0	0	11844	58703	0	11844	3	11841
48834	0	0	0	0	10940	59095	0	10940	3	10937
48501	0	0	0	0	11273	59034	0	11273	3	11270
48990	0	0	0	0	10784	59064	0	10784	3	10781
47391	0	0	0	0	12383	58986	0	12383	3	12380
47328	0	0	0	0	12446	59248	0	12446	3	12443
47695	0	0	0	0	12079	58588	0	12079	3	12076
47330	0	0	0	0	12444	58724	0	12444	3	12441
47629	0	0	0	0	12145	59072	0	12145	3	12142
48282	0	0	0	0	11492	59020	0	11492	3	11489
48969	0	0	0	0	10805	58856	0	10805	3	10802
47746	0	0	0	0	12028	58998	0	12028	3	12025
48283	0	0	0	0	11491	59100	0	11491	3	11488
48697	0	0	0	0	11077	58892	0	11077	3	11074
47542	0	0	0	0	12232	59084	0	12232	3	12229
47938	0	0	0	0	11836	58827	0	11836	3	11833
47666	0	0	0	0	12108	58739	0	12108	3	12105
49099	0	0	0	0	10675	58988	0	10675	3	10672
47572	0	0	0	0	12202	58993	0	12202	3	12199
47231	0	0	0	0	12543	58822	0	12543	3	12540
48229	0	0	0	0	11545	59036	0	11545	3	11542
47300	0	0	0	0	12474	59026	0	12474	3	12471
48522	0	0	0	0	11252	58936	0	11252	3	11249
48106	0	0	0	0	11668	58943	0	11668	3	11665
48386	0	0	0	0	11388	59053	0	11388	3	11385
48739	0	0	0	0	11035	59113	0	11035	3	11032
48594	0	0	0	0	11180	59085	0	11180	3	11177
48158	0	0	0	0	11616	58854	0	11616	3	11613
48223	0	0	0	0	11551	59039	0	11551	3	11548
49130	0	0	0	0	10644	58843	0	10644	3	10641
47326	0	0	0	0	12448	59053	0	12448	3	12445
46955	0	0	0	0	12819	59116	0	12819	3	12816
47792	0	0	0	0	11982	59078	0	11982	3	11979
48081	0	0	0	0	11693	59066	0	11693	3	11690
47968	0	0	0	0	11806	59005	0	11806	3	11803
48690	0	0	0	0	11084	58982	0	11084	3	11081
48289	0	0	0	0	11485	58792	0	11485	3	11482
47428	0	0	0	0	12346	58946	0	12346	3	12343
47590	0	0	0	0	12184	59010	0	12184	3	12181
49244	0	0	0	0	10530	59055	0	10530	3	10527
48546	0	0	0	0	11228	59120	0	11228	3	11225
47373	0	0	0	0	12401	59064	0	12401	3	12398
47911	0	0	0	0	11863	58656	0	11863	3	11860
47212	0	0	0	0	12562	59135	0	12562	3	12559
48485	0	0	0	0	11289	58910	0	11289	3	11286
48822	0	0	0	0	10952	59059	0	10952	3	10949
47765	0	0	0	0	12009	58938	0	12009	3	12006
48972	0	0	0	0	10802	58794	0	10802	3	10799
48836	0	0	0	0	10938	59349	0	10938	3	10935
48089	0	0	0	0	11685	58946	0	11685	3	11682
47502	0	0	0	0	12272	59012	0	12272	3	12269
47213	0	0	0	0	12561	59012	0	12561	3	12558
47995	0	0	0	0	11779	59003	0	11779	3	11776
47615	0	0	0	0	12159	59106	0	12159	3	12156
49346	0	0	0	0	10428	59004	0	10428	3	10425
49586	0	0	0	0	10188	59072	0	10188	3	10185
47934	0	0	0	0	11840	59021	0	11840	3	11837
47450	0	0	0	0	12324	59112	0	12324	3	12321
47837	0	0	0	0	11937	58958	0	11937	3	11934
48337	0	0	0	0	11437	59196	0	11437	3	11434
48183	0	0	0	0	11591	59018	0	11591	3	11588
47467	0	0	0	0	12307	59103	0	12307	3	12304
48317	0	0	0	0	11457	58833	0	11457	3	11454
48725	0	0	0	0	11049	59057	0	11049	3	11046
48097	0	0	0	0	11677	58860	0	11677	3	11674
49372	0	0	0	0	10402	58715	0	10402	3	10399
49014	0	0	0	0	10760	58877	0	10760	3	10757
48170	0	0	0	0	11604	58858	0	11604	3	11601
46764	0	0	0	0	13010	59127	0	13010	3	13007
47956	0	0	0	0	11818	59036	0	11818	3	11815
49042	0	0	0	0	10732	58788	0	10732	3	10729
48257	0	0	0	0	11517	58755	0	11517	3	11514
49139	0	0	0	0	10635	59103	0	10635	3	10632
47541	0	0	0	0	12233	59134	0	12233	3	12230
47543	0	0	0	0	12231	59417	0	12231	3	12228
48492	0	0	0	0	11282	58941	0	11282	3	11279
48484	0	0	0	0	11290	59045	0	11290	3	11287
46929	0	0	0	0	12845	59029	0	12845	3	12842
47454	0	0	0	0	12320	59105	0	12320	3	12317
47097	0	0	0	0	12677	58798	0	12677	3	12674
48595	0	0	0	0	11179	59018	0	11179	3	11176
48832	0	0	0	0	10942	59041	0	10942	3	10939
48663	0	0	0	0	11111	59069	0	11111	3	11108
48176	0	0	0	0	11598	59064	0	11598	3	11595
48687	0	0	0	0	11087	59017	0	11087	3	11084
47402	0	0	0	0	12372	59059	0	12372	3	12369
46625	0	0	0	0	13149	58909	0	13149	3	13146
48216	0	0	0	0	11558	59399	0	11558	3	11555
48332	0	0	0	0	11442	59075	0	11442	3	11439
47684	0	0	0	0	12090	59104	0	12090	3	12087
49551	0	0	0	0	10223	59004	0	10223	3	10220
47559	0	0	0	0	12215	58795	0	12215	3	12212
48323	0	0	0	0	11451	58881	0	11451	3	11448
48665	0	0	0	0	11109	58986	0	11109	3	11106
48136	0	0	0	0	11638	58751	0	11638	3	11635
48556	0	0	0	0	11218	58832	0	11218	3	11215
48156	0	0	0	0	11618	59058	0	11618	3	11615
47497	0	0	0	0	12277	59066	0	12277	3	12274
47704	0	0	0	0	12070	58890	0	12070	3	12067
47757	0	0	0	0	12017	58893	0	12017	3	12014
48028	0	0	0	0	11746	59018	0	11746	3	11743
49025	0	0	0	0	10749	59084	0	10749	3	10746
47970	0	0	0	0	11804	58994	0	11804	3	11801
47485	0	0	0	0	12289	58890	0	12289	3	12286
48541	0	0	0	0	11233	59084	0	11233	3	11230
49306	0	0	0	0	10468	59088	0	10468	3	10465
47856	0	0	0	0	11918	58958	0	11918	3	11915
49144	0	0	0	0	10630	58817	0	10630	3	10627
48139	0	0	0	0	11635	59432	0	11635	3	11632
48072	0	0	0	0	11702	58836	0	11702	3	11699
47203	0	0	0	0	12571	59102	0	12571	3	12568
47737	0	0	0	0	12037	59072	0	12037	3	12034
47673	0	0	0	0	12101	58714	0	12101	3	12098
49174	0	0	0	0	10600	59036	0	10600	3	10597
48167	0	0	0	0	11607	59052	0	11607	3	11604
48015	0	0	0	0	11759	59073	0	11759	3	11756
47559	0	0	0	0	12215	58695	0	12215	3	12212
47665	0	0	0	0	12109	58888	0	12109	3	12106
