48868	0	0	0	0	10906	59087	0	10906	3	10903
49089	0	0	0	0	10685	59021	0	10685	3	10682
49707	0	0	0	0	10067	59039	0	10067	3	10064
49431	0	0	0	0	10343	58972	0	10343	3	10340
48796	0	0	0	0	10978	59083	0	10978	3	10975
49911	0	0	0	0	9863	59028	0	9863	3	9860
49930	0	0	0	0	9844	59009	0	9844	3	9841
48857	0	0	0	0	10917	59072	0	10917	3	10914
49172	0	0	0	0	10602	59091	0	10602	3	10599
49557	0	0	0	0	10217	58997	0	10217	3	10214
49372	0	0	0	0	10402	59128	0	10402	3	10399
49321	0	0	0	0	10453	59029	0	10453	3	10450
48974	0	0	0	0	10800	58959	0	10800	3	10797
49152	0	0	0	0	10622	59105	0	10622	3	10619
48918	0	0	0	0	10856	58869	0	10856	3	10853
49232	0	0	0	0	10542	59078	0	10542	3	10539
48955	0	0	0	0	10819	59062	0	10819	3	10816
49354	0	0	0	0	10420	59041	0	10420	3	10417
48898	0	0	0	0	10876	59046	0	10876	3	10873
49315	0	0	0	0	10459	58731	0	10459	3	10456
48596	0	0	0	0	11178	59036	0	11178	3	11175
48926	0	0	0	0	10848	59093	0	10848	3	10845
49221	0	0	0	0	10553	59116	0	10553	3	10550
49162	0	0	0	0	10612	58866	0	10612	3	10609
48683	0	0	0	0	11091	59085	0	11091	3	11088
49661	0	0	0	0	10113	58837	0	10113	3	10110
48607	0	0	0	0	11167	59095	0	11167	3	11164
49552	0	0	0	0	10222	59075	0	10222	3	10219
49035	0	0	0	0	10739	58673	0	10739	3	10736
49673	0	0	0	0	10101	58800	0	10101	3	10098
49715	0	0	0	0	10059	59080	0	10059	3	10056
48810	0	0	0	0	10964	59093	0	10964	3	10961
48811	0	0	0	0	10963	59109	0	10963	3	10960
49019	0	0	0	0	10755	59104	0	10755	3	10752
49757	0	0	0	0	10017	58883	0	10017	3	10014
49079	0	0	0	0	10695	58688	0	10695	3	10692
49211	0	0	0	0	10563	59015	0	10563	3	10560
49290	0	0	0	0	10484	59069	0	10484	3	10481
48665	0	0	0	0	11109	59066	0	11109	3	11106
49397	0	0	0	0	10377	59120	0	10377	3	10374
48680	0	0	0	0	11094	59059	0	11094	3	11091
49358	0	0	0	0	10416	58997	0	10416	3	10413
48676	0	0	0	0	11098	59013	0	11098	3	11095
49476	0	0	0	0	10298	59115	0	10298	3	10295
49189	0	0	0	0	10585	59026	0	10585	3	10582
49704	0	0	0	0	10070	59082	0	10070	3	10067
49633	0	0	0	0	10141	59013	0	10141	3	10138
49423	0	0	0	0	10351	59016	0	10351	3	10348
49379	0	0	0	0	10395	59049	0	10395	3	10392
49343	0	0	0	0	10431	59178	0	10431	3	10428
49453	0	0	0	0	10321	59114	0	10321	3	10318
49538	0	0	0	0	10236	58748	0	10236	3	10233
48921	0	0	0	0	10853	59094	0	10853	3	10850
49251	0	0	0	0	10523	59078	0	10523	3	10520
49726	0	0	0	0	10048	58762	0	10048	3	10045
48859	0	0	0	0	10915	59104	0	10915	3	10912
49587	0	0	0	0	10187	58995	0	10187	3	10184
49337	0	0	0	0	10437	58783	0	10437	3	10434
49467	0	0	0	0	10307	59024	0	10307	3	10304
48845	0	0	0	0	10929	59025	0	10929	3	10926
49704	0	0	0	0	10070	58733	0	10070	3	10067
48677	0	0	0	0	11097	59107	0	11097	3	11094
48787	0	0	0	0	10987	58855	0	10987	3	10984
49164	0	0	0	0	10610	59130	0	10610	3	10607
49480	0	0	0	0	10294	58946	0	10294	3	10291
49652	0	0	0	0	10122	59108	0	10122	3	10119
48700	0	0	0	0	11074	58980	0	11074	3	11071
49155	0	0	0	0	10619	59100	0	10619	3	10616
48259	0	0	0	0	11515	59106	0	11515	3	11512
48986	0	0	0	0	10788	59105	0	10788	3	10785
49420	0	0	0	0	10354	59129	0	10354	3	10351
49206	0	0	0	0	10568	59051	0	10568	3	10565
49427	0	0	0	0	10347	58635	0	10347	3	10344
49364	0	0	0	0	10410	58786	0	10410	3	10407
48823	0	0	0	0	10951	58893	0	10951	3	10948
49367	0	0	0	0	10407	58702	0	10407	3	10404
48471	0	0	0	0	11303	58840	0	11303	3	11300
49483	0	0	0	0	10291	58743	0	10291	3	10288
49813	0	0	0	0	9961	58802	0	9961	3	9958
49557	0	0	0	0	10217	59060	0	10217	3	10214
48763	0	0	0	0	11011	59037	0	11011	3	11008
48526	0	0	0	0	11248	59278	0	11248	3	11245
49703	0	0	0	0	10071	58939	0	10071	3	10068
48969	0	0	0	0	10805	58763	0	10805	3	10802
48934	0	0	0	0	10840	59376	0	10840	3	10837
48951	0	0	0	0	10823	58869	0	10823	3	10820
49278	0	0	0	0	10496	59055	0	10496	3	10493
49245	0	0	0	0	10529	59028	0	10529	3	10526
49340	0	0	0	0	10434	58957	0	10434	3	10431
49219	0	0	0	0	10555	59038	0	10555	3	10552
49651	0	0	0	0	10123	59052	0	10123	3	10120
49685	0	0	0	0	10089	58992	0	10089	3	10086
49388	0	0	0	0	10386	59029	0	10386	3	10383
48952	0	0	0	0	10822	59441	0	10822	3	10819
48943	0	0	0	0	10831	58969	0	10831	3	10828
49105	0	0	0	0	10669	59031	0	10669	3	10666
48950	0	0	0	0	10824	59048	0	10824	3	10821
49107	0	0	0	0	10667	59040	0	10667	3	10664
49498	0	0	0	0	10276	59113	0	10276	3	10273
49442	0	0	0	0	10332	59072	0	10332	3	10329
49251	0	0	0	0	10523	58744	0	10523	3	10520
49437	0	0	0	0	10337	59062	0	10337	3	10334
49465	0	0	0	0	10309	59048	0	10309	3	10306
49024	0	0	0	0	10750	58835	0	10750	3	10747
49330	0	0	0	0	10444	58902	0	10444	3	10441
49655	0	0	0	0	10119	59055	0	10119	3	10116
48914	0	0	0	0	10860	59070	0	10860	3	10857
49215	0	0	0	0	10559	59112	0	10559	3	10556
49720	0	0	0	0	10054	58725	0	10054	3	10051
48983	0	0	0	0	10791	59107	0	10791	3	10788
48682	0	0	0	0	11092	58999	0	11092	3	11089
48522	0	0	0	0	11252	59419	0	11252	3	11249
49871	0	0	0	0	9903	58827	0	9903	3	9900
48954	0	0	0	0	10820	58757	0	10820	3	10817
49016	0	0	0	0	10758	59113	0	10758	3	10755
49590	0	0	0	0	10184	59410	0	10184	3	10181
49374	0	0	0	0	10400	59009	0	10400	3	10397
48886	0	0	0	0	10888	59030	0	10888	3	10885
49069	0	0	0	0	10705	59017	0	10705	3	10702
