1855341	209772	1645569
1796032	216886	1579146
1841965	230445	1611520
1895312	215240	1680072
1869920	209851	1660069
1764097	225538	1538559
1657183	216940	1440243
1790940	221238	1569702
1876564	218559	1658005
1744937	217267	1527670
1877611	223587	1654024
1768558	224604	1543954
1870084	225746	1644338
1808791	223803	1584988
1788005	211834	1576171
1783195	208769	1574426
1843450	219697	1623753
1795149	207356	1587793
1825407	228152	1597255
1873165	215279	1657886
1874762	219063	1655699
1809723	209972	1599751
1888448	227253	1661195
1817940	224785	1593155
1853972	229024	1624948
1963990	221289	1742701
1914864	224183	1690681
1805372	209638	1595734
1782311	232059	1550252
1832150	209864	1622286
1772066	217642	1554424
1749296	204286	1545010
1809524	241024	1568500
1770955	218340	1552615
1688718	212159	1476559
1842520	223187	1619333
1833390	217071	1616319
1825379	222494	1602885
1910872	210838	1700034
1762909	222278	1540631
1893890	228611	1665279
1811890	220273	1591617
1826514	234777	1591737
1921363	221417	1699946
1832881	226449	1606432
1737830	209225	1528605
1815732	227410	1588322
1716611	198304	1518307
1847248	218466	1628782
1721622	206185	1515437
1845761	212841	1632920
1818838	213234	1605604
1820458	204804	1615654
1700011	221297	1478714
1770930	221502	1549428
1780281	215531	1564750
1839455	215635	1623820
1818233	229916	1588317
1926377	223073	1703304
1780375	204680	1575695
1744417	206210	1538207
1828353	218787	1609566
1772391	225311	1547080
1707033	209884	1497149
1822684	223313	1599371
1655976	228218	1427758
1831505	213778	1617727
1777053	226835	1550218
1772132	202307	1569825
1794952	199702	1595250
1663828	220754	1443074
1771855	210976	1560879
1685823	221450	1464373
1793179	223355	1569824
1766900	207391	1559509
1810545	214272	1596273
1781043	208861	1572182
1700562	225119	1475443
1805770	223106	1582664
1772860	206021	1566839
1698200	220944	1477256
1921697	225967	1695730
1760200	215348	1544852
1710347	207334	1503013
1693250	220798	1472452
1862305	207442	1654863
1824301	215461	1608840
1813873	221167	1592706
1851111	220065	1631046
1709465	206487	1502978
1733139	231482	1501657
1836203	210274	1625929
1799508	213266	1586242
1785887	208854	1577033
1906017	220064	1685953
1783514	213950	1569564
1790460	222209	1568251
1845965	223134	1622831
1895422	226188	1669234
1852617	216432	1636185
1802625	206219	1596406
1784735	198753	1585982
1835917	234285	1601632
1829871	207787	1622084
1925682	226233	1699449
1781731	210576	1571155
1745912	209036	1536876
1794302	227628	1566674
1885102	223900	1661202
1889738	222904	1666834
1788120	216577	1571543
1722510	212967	1509543
1692757	218330	1474427
1846344	212268	1634076
1703167	222064	1481103
1731926	221472	1510454
1773774	225093	1548681
1880814	225744	1655070
1744127	220630	1523497
1822964	224058	1598906
