2036881	406	2036475
2107841	649	2107192
1955598	167	1955431
2250970	247	2250723
1756887	193	1756694
2184280	827	2183453
1640976	44	1640932
1793787	436	1793351
1764725	95	1764630
1943735	208	1943527
1978091	362	1977729
1819966	294	1819672
2048076	406	2047670
2199177	476	2198701
1752094	141	1751953
2106985	263	2106722
2245835	195	2245640
2344006	476	2343530
1914307	173	1914134
1885437	141	1885296
2069695	359	2069336
1689071	15	1689056
2023097	202	2022895
2086443	225	2086218
2164272	368	2163904
2212797	131	2212666
2205105	292	2204813
1854744	487	1854257
2088855	104	2088751
1666631	34	1666597
1870643	647	1869996
1914728	158	1914570
1783762	32	1783730
1594569	7	1594562
1717459	12	1717447
2014325	119	2014206
1891799	45	1891754
1798247	115	1798132
2047438	211	2047227
2053090	263	2052827
1939705	136	1939569
2119186	81	2119105
2104165	547	2103618
1865089	66	1865023
1721595	19	1721576
1871348	94	1871254
1925070	187	1924883
1783214	25	1783189
1799509	64	1799445
1769382	294	1769088
1901664	36	1901628
1823746	286	1823460
1831838	47	1831791
2204737	275	2204462
1966541	58	1966483
1925836	340	1925496
2186285	271	2186014
1819893	271	1819622
1620856	123	1620733
1714673	131	1714542
1639924	33	1639891
2022929	494	2022435
2054956	42	2054914
1606853	86	1606767
1907251	75	1907176
1849077	149	1848928
1784298	55	1784243
2111630	853	2110777
1622596	29	1622567
1629107	26	1629081
2112767	142	2112625
1988652	692	1987960
2183713	136	2183577
1913992	33	1913959
1841763	123	1841640
1744929	65	1744864
2002688	75	2002613
1783621	260	1783361
1793381	61	1793320
2167827	119	2167708
1884728	384	1884344
1802287	115	1802172
1863424	44	1863380
1739814	214	1739600
1789576	62	1789514
1819782	314	1819468
1952737	122	1952615
2359166	926	2358240
1944672	194	1944478
1743292	5	1743287
1979831	129	1979702
1863310	40	1863270
2331402	174	2331228
1929025	39	1928986
1609755	324	1609431
1654096	9	1654087
2063619	118	2063501
1963437	42	1963395
2025061	122	2024939
2255578	55	2255523
1899456	250	1899206
1865161	175	1864986
1981185	188	1980997
2270493	358	2270135
2256825	328	2256497
2017796	152	2017644
1894792	136	1894656
1700859	93	1700766
1952584	153	1952431
1722824	75	1722749
2148839	200	2148639
2072696	219	2072477
2141432	853	2140579
2151763	308	2151455
1800160	45	1800115
2120412	271	2120141
2211183	850	2210333
2170849	141	2170708
1799073	94	1798979
1848611	42	1848569
2191564	61	2191503
1865800	260	1865540
2062426	446	2061980
1795438	44	1795394
2148526	309	2148217
2149175	148	2149027
1863300	60	1863240
1917186	289	1916897
1958774	174	1958600
2011373	94	2011279
1593920	56	1593864
1863008	72	1862936
2045876	73	2045803
1895839	209	1895630
2003142	404	2002738
1733553	42	1733511
2101927	487	2101440
2202401	649	2201752
2021568	310	2021258
1806554	45	1806509
1910847	127	1910720
1868962	314	1868648
1818418	88	1818330
1557329	139	1557190
2170387	356	2170031
1991875	263	1991612
1819113	193	1818920
1819802	24	1819778
2185686	223	2185463
1869885	328	1869557
1908842	48	1908794
1887946	24	1887922
1814647	28	1814619
2272811	284	2272527
1941745	70	1941675
2046407	146	2046261
1887316	42	1887274
2153474	74	2153400
1923510	239	1923271
1642837	12	1642825
2059427	470	2058957
1839890	263	1839627
1914490	204	1914286
2072293	677	2071616
1807526	158	1807368
2140411	213	2140198
1686675	317	1686358
1941009	240	1940769
2060281	323	2059958
2323739	815	2322924
1975220	175	1975045
1459247	4	1459243
1940868	123	1940745
1860689	134	1860555
1869005	362	1868643
1672958	36	1672922
1917549	352	1917197
1910666	240	1910426
2213794	324	2213470
1703383	28	1703355
1750492	35	1750457
2069948	58	2069890
1780645	129	1780516
1809113	51	1809062
1926241	59	1926182
2079364	182	2079182
1767809	14	1767795
2339945	415	2339530
1776858	74	1776784
2001002	111	2000891
2001246	145	2001101
1979952	107	1979845
2019289	415	2018874
1662905	58	1662847
1712951	35	1712916
1744216	139	1744077
2143495	432	2143063
1685444	73	1685371
1997299	368	1996931
2192197	311	2191886
1660290	26	1660264
1793199	42	1793157
1819926	61	1819865
1869251	230	1869021
2326553	342	2326211
1866051	39	1866012
1808328	60	1808268
1859319	263	1859056
1883014	221	1882793
1951552	176	1951376
2102844	328	2102516
1779428	36	1779392
2033882	366	2033516
1801515	70	1801445
1762544	250	1762294
1825222	116	1825106
1654199	25	1654174
1874682	12	1874670
1737335	42	1737293
1557976	24	1557952
1634034	102	1633932
1701741	32	1701709
1875972	161	1875811
2057054	310	2056744
1864642	191	1864451
2012518	113	2012405
1796378	86	1796292
2098705	458	2098247
1901779	58	1901721
2067702	140	2067562
1862104	129	1861975
2069418	223	2069195
2199964	93	2199871
1682830	38	1682792
1931929	181	1931748
1614135	45	1614090
1907234	201	1907033
1643333	45	1643288
2504924	509	2504415
1723046	93	1722953
1913743	26	1913717
1787283	107	1787176
1882723	44	1882679
2270124	323	2269801
1813926	38	1813888
1947908	152	1947756
1814906	58	1814848
2450906	404	2450502
1764799	42	1764757
1789550	289	1789261
2096330	628	2095702
1898943	323	1898620
1844367	143	1844224
1939154	406	1938748
1726981	91	1726890
1970662	264	1970398
1883414	165	1883249
1958384	107	1958277
1808512	90	1808422
2122476	752	2121724
1708302	44	1708258
2042954	758	2042196
2413215	552	2412663
2145943	374	2145569
2012803	782	2012021
1940682	115	1940567
2041121	470	2040651
1901220	714	1900506
1979252	26	1979226
2130969	533	2130436
1866653	187	1866466
1974909	19	1974890
1556055	16	1556039
1744628	100	1744528
1634314	61	1634253
1764842	70	1764772
2149476	174	2149302
1829320	300	1829020
1896314	314	1896000
1899489	180	1899309
2114882	123	2114759
2017739	472	2017267
1748297	282	1748015
2248648	476	2248172
2070566	56	2070510
1944326	258	1944068
1905059	277	1904782
1670900	48	1670852
1848057	119	1847938
2030808	179	2030629
1833986	12	1833974
1963585	101	1963484
1778708	59	1778649
1755990	129	1755861
2122913	232	2122681
2011052	347	2010705
1861500	81	1861419
1854868	131	1854737
1927774	692	1927082
1569433	42	1569391
1983362	300	1983062
1801691	123	1801568
1977486	336	1977150
1751302	9	1751293
2126050	629	2125421
1951899	200	1951699
2107913	164	2107749
1941819	111	1941708
2002173	296	2001877
1903188	91	1903097
1878306	139	1878167
2017324	135	2017189
2144763	136	2144627
1954373	146	1954227
1852841	124	1852717
1846460	204	1846256
1990640	143	1990497
2071781	68	2071713
1994934	143	1994791
1604726	30	1604696
2067769	219	2067550
1764344	202	1764142
1933274	124	1933150
1656425	55	1656370
2154957	1695	2153262
1929403	395	1929008
2068288	346	2067942
2023059	650	2022409
1902691	189	1902502
2585724	323	2585401
1755880	201	1755679
1755258	50	1755208
1772281	371	1771910
1898949	149	1898800
1979893	399	1979494
1834634	18	1834616
1662262	232	1662030
2128728	222	2128506
2030557	519	2030038
1553163	119	1553044
1672171	128	1672043
1620369	5	1620364
1669954	123	1669831
2126480	314	2126166
1742055	64	1741991
1799502	206	1799296
1948217	214	1948003
1803081	48	1803033
1908594	71	1908523
2160614	284	2160330
1980294	46	1980248
1718391	265	1718126
1926575	75	1926500
1953541	130	1953411
2312529	368	2312161
1839216	123	1839093
1597980	84	1597896
2044524	347	2044177
1704744	161	1704583
1983385	62	1983323
1818866	163	1818703
1964051	495	1963556
1948735	87	1948648
1809527	70	1809457
2072003	410	2071593
1759378	61	1759317
1883583	213	1883370
2133154	175	2132979
2169165	393	2168772
1556762	73	1556689
1986202	145	1986057
1723913	24	1723889
1875631	38	1875593
2011176	111	2011065
1980982	26	1980956
1908974	96	1908878
1769544	284	1769260
1794505	110	1794395
2095141	889	2094252
1811898	113	1811785
1762963	119	1762844
2057546	273	2057273
1893925	357	1893568
2057559	310	2057249
1619181	114	1619067
1812637	86	1812551
2142417	924	2141493
1678031	56	1677975
1830166	36	1830130
2026283	248	2026035
2061690	272	2061418
1799326	119	1799207
1871621	86	1871535
1922978	271	1922707
2203790	347	2203443
1981194	38	1981156
2344967	926	2344041
1948892	123	1948769
1806373	76	1806297
1991692	111	1991581
2070868	308	2070560
1851016	826	1850190
1834525	134	1834391
1652558	48	1652510
2078457	758	2077699
2034556	128	2034428
2250495	239	2250256
1770865	495	1770370
1782948	228	1782720
1843538	89	1843449
1809665	239	1809426
1919860	394	1919466
2036676	81	2036595
1865316	211	1865105
1867648	182	1867466
1582684	213	1582471
1751118	123	1750995
2121175	104	2121071
2260132	487	2259645
1973432	131	1973301
2077411	248	2077163
1876005	291	1875714
1860447	55	1860392
2098726	73	2098653
1785303	33	1785270
1668384	48	1668336
1629637	123	1629514
1577675	16	1577659
2111318	71	2111247
1745949	68	1745881
1698949	52	1698897
1859159	9	1859150
1624825	24	1624801
2044246	110	2044136
1888024	96	1887928
2008043	286	2007757
2179470	458	2179012
1863871	189	1863682
2020446	81	2020365
2031634	605	2031029
1815645	96	1815549
1865978	50	1865928
2117424	758	2116666
1839191	74	1839117
1859381	128	1859253
1867304	234	1867070
1963720	185	1963535
1788524	26	1788498
1889229	102	1889127
2059600	210	2059390
1875450	89	1875361
1908495	320	1908175
1902066	314	1901752
1945423	215	1945208
2238882	232	2238650
2182195	119	2182076
1890903	48	1890855
1824496	7	1824489
1700954	42	1700912
1662814	107	1662707
1985223	394	1984829
1659392	33	1659359
2088885	517	2088368
1643885	123	1643762
1651982	26	1651956
2001234	223	2001011
2023563	111	2023452
1853595	110	1853485
1849319	136	1849183
2153920	239	2153681
2268077	282	2267795
2034909	352	2034557
1862422	115	1862307
1848498	265	1848233
2101760	5	2101755
2332302	505	2331797
1922562	11	1922551
2032739	176	2032563
2281299	649	2280650
1980063	52	1980011
2245996	265	2245731
2034107	75	2034032
1812586	110	1812476
2127143	184	2126959
2420822	274	2420548
2167956	1153	2166803
1786475	157	1786318
2050224	175	2050049
2067185	605	2066580
1942710	107	1942603
1617586	38	1617548
1838192	119	1838073
1926031	271	1925760
1787333	45	1787288
1834464	213	1834251
2116238	209	2116029
2073346	417	2072929
2111339	240	2111099
1741213	119	1741094
2174173	924	2173249
