55888	0	0	0	0	3886	57019	26197	3886	1721	2165
56330	0	0	0	0	3444	56538	25902	3444	1709	1735
56057	0	0	0	0	3717	57102	26118	3717	1766	1951
56096	0	0	0	0	3678	56471	26112	3678	1665	2013
56496	0	0	0	0	3278	56257	25819	3278	1594	1684
56168	0	0	0	0	3606	57034	26304	3606	1714	1892
56136	0	0	0	0	3638	56929	26017	3638	1667	1971
56151	0	0	0	0	3623	56989	26199	3623	1728	1895
56350	0	0	0	0	3424	56817	26211	3424	1631	1793
56104	0	0	0	0	3670	57246	26274	3670	1657	2013
55737	0	0	0	0	4037	56933	26230	4037	1749	2288
56022	0	0	0	0	3752	56890	26076	3752	1739	2013
56057	0	0	0	0	3717	56746	26087	3717	1746	1971
56156	0	0	0	0	3618	56620	26218	3618	1634	1984
56267	0	0	0	0	3507	57219	26123	3507	1635	1872
56291	0	0	0	0	3483	57083	26449	3483	1679	1804
56372	0	0	0	0	3402	57119	26164	3402	1666	1736
56679	0	0	0	0	3095	57089	26324	3095	1630	1465
55988	0	0	0	0	3786	57099	25983	3786	1700	2086
56020	0	0	0	0	3754	57021	26168	3754	1650	2104
56011	0	0	0	0	3763	56933	26290	3763	1726	2037
56138	0	0	0	0	3636	56547	26080	3636	1571	2065
56339	0	0	0	0	3435	57000	26301	3435	1688	1747
56012	0	0	0	0	3762	56981	26341	3762	1703	2059
56210	0	0	0	0	3564	56830	26173	3564	1699	1865
55705	0	0	0	0	4069	57036	26036	4069	1715	2354
56660	0	0	0	0	3114	56491	25905	3114	1546	1568
56258	0	0	0	0	3516	57052	26123	3516	1615	1901
56186	0	0	0	0	3588	56854	25956	3588	1683	1905
55985	0	0	0	0	3789	57064	26177	3789	1633	2156
56311	0	0	0	0	3463	56234	25730	3463	1609	1854
56416	0	0	0	0	3358	56463	25827	3358	1554	1804
56162	0	0	0	0	3612	57057	26298	3612	1777	1835
56194	0	0	0	0	3580	57042	26164	3580	1614	1966
55895	0	0	0	0	3879	57178	26251	3879	1704	2175
56258	0	0	0	0	3516	56419	25845	3516	1646	1870
