1316747	239206	1077541
1273772	231131	1042641
1367062	244238	1122824
1315643	247236	1068407
1326710	242398	1084312
1341798	237975	1103823
1253614	223997	1029617
1285940	240489	1045451
1412547	223755	1188792
1278062	242083	1035979
1352845	216454	1136391
1329910	229082	1100828
1267089	231172	1035917
1279906	244085	1035821
1342200	225090	1117110
1383584	240235	1143349
1299098	227384	1071714
1356573	232256	1124317
1386364	230035	1156329
1323016	227489	1095527
1304829	243642	1061187
1274981	253153	1021828
1330785	240453	1090332
1280230	226704	1053526
1336256	231039	1105217
1380567	244939	1135628
1252464	240272	1012192
1306587	251739	1054848
1337141	223482	1113659
1340833	229222	1111611
1319733	225414	1094319
1294905	240418	1054487
1358687	238347	1120340
1268449	234030	1034419
1332689	234926	1097763
1421461	249818	1171643
1303362	247366	1055996
1294073	235458	1058615
1337326	240372	1096954
1296264	230453	1065811
1255874	234852	1021022
1284031	241054	1042977
1286708	232569	1054139
1398221	237510	1160711
1361119	241352	1119767
1312459	225888	1086571
1303493	244047	1059446
1324974	248981	1075993
1274550	234211	1040339
1409116	240788	1168328
1293585	226531	1067054
1250158	246790	1003368
1362137	244189	1117948
1381478	254090	1127388
1381826	224157	1157669
1363253	241483	1121770
1371498	245428	1126070
1297752	243096	1054656
1291428	233945	1057483
1345367	244109	1101258
1267711	238348	1029363
1261677	232943	1028734
1339427	233018	1106409
1280380	231205	1049175
1321619	226760	1094859
1274243	237762	1036481
1341015	247515	1093500
1277515	231160	1046355
1365163	225448	1139715
1295845	249378	1046467
1375111	237462	1137649
1364498	221017	1143481
1294594	241849	1052745
1403331	241587	1161744
1398756	239833	1158923
1312323	236366	1075957
1342835	231202	1111633
1395102	223295	1171807
1328337	242083	1086254
1337588	230670	1106918
1311886	226094	1085792
1364184	238552	1125632
1316417	251534	1064883
1317995	239644	1078351
1344119	235397	1108722
1286607	246118	1040489
1343405	245172	1098233
1313564	243777	1069787
1364099	224063	1140036
1301970	235358	1066612
1443777	248777	1195000
1426275	245746	1180529
1340118	231056	1109062
1301714	237568	1064146
1320207	218618	1101589
1335354	242205	1093149
1282378	223113	1059265
1284246	222028	1062218
1358512	244580	1113932
1369871	238468	1131403
1390159	261155	1129004
1390090	243281	1146809
1359901	229938	1129963
1397067	239164	1157903
1353403	237879	1115524
1345610	230277	1115333
1288318	243562	1044756
1328752	234392	1094360
1335108	231333	1103775
1356780	232300	1124480
1268950	238026	1030924
1372161	257728	1114433
1241840	227617	1014223
1363245	226677	1136568
1336786	244421	1092365
1305995	243212	1062783
1306734	243101	1063633
1436334	252908	1183426
1406654	238536	1168118
1360354	245416	1114938
1265547	231514	1034033
1473917	259407	1214510
1414471	245490	1168981
1337743	223876	1113867
1304617	212568	1092049
1273649	239527	1034122
1334677	233074	1101603
1302937	223981	1078956
1331936	240011	1091925
1272064	242263	1029801
1301046	253346	1047700
1310922	259840	1051082
1311521	239133	1072388
1360549	239672	1120877
1409505	235129	1174376
1334784	224589	1110195
1282414	239198	1043216
1342991	239518	1103473
1275737	245106	1030631
1328401	232652	1095749
1340426	242071	1098355
1322167	232938	1089229
1300052	235443	1064609
1325523	212396	1113127
1354236	239949	1114287
1312670	239774	1072896
1269500	224475	1045025
1336720	233319	1103401
1322545	217100	1105445
1327844	220435	1107409
1319203	239939	1079264
1360295	238764	1121531
1372632	254287	1118345
1277053	239545	1037508
1347502	231776	1115726
1375763	229969	1145794
1281796	227066	1054730
1352221	240847	1111374
1323264	231462	1091802
1364357	223525	1140832
1368725	230068	1138657
1411490	237207	1174283
1336878	238713	1098165
1303944	244497	1059447
1313220	226789	1086431
1386797	230127	1156670
1341895	235587	1106308
1319253	225280	1093973
1285703	233652	1052051
1315705	234886	1080819
1277950	216107	1061843
1257405	234527	1022878
1311854	225502	1086352
1283052	237160	1045892
1334268	244133	1090135
1319686	227808	1091878
1347229	240335	1106894
1294050	232604	1061446
1348139	229356	1118783
1308929	245078	1063851
1292027	239300	1052727
1340585	225667	1114918
1256604	224502	1032102
1420965	241416	1179549
1263787	243530	1020257
1342474	237582	1104892
1383345	239609	1143736
1378790	224894	1153896
1353275	241767	1111508
1272070	239864	1032206
1388534	227843	1160691
1311033	243316	1067717
1272980	229275	1043705
1305122	232168	1072954
1298343	236085	1062258
1357375	238042	1119333
1358880	226358	1132522
1258749	220708	1038041
1232832	226225	1006607
1361125	249741	1111384
1338070	244667	1093403
1297752	239284	1058468
1267144	233300	1033844
1317187	242763	1074424
1376157	238462	1137695
1318934	231037	1087897
1338298	233871	1104427
1346594	238746	1107848
1304332	230215	1074117
1364763	235494	1129269
1265771	245136	1020635
1334444	248863	1085581
1366695	232255	1134440
1323105	228006	1095099
1327423	226829	1100594
1362295	235444	1126851
1383912	237893	1146019
1380821	243973	1136848
1371767	234178	1137589
1245478	221792	1023686
1363811	252023	1111788
1398760	244299	1154461
1295202	232433	1062769
1347526	222219	1125307
1292628	236442	1056186
1377793	234776	1143017
1323097	226490	1096607
1384464	223029	1161435
1327072	234967	1092105
1305370	249402	1055968
1270828	224527	1046301
1366115	221059	1145056
1271161	220137	1051024
1364209	238416	1125793
1367395	228643	1138752
1367895	248209	1119686
1323488	236951	1086537
1382101	227686	1154415
1315519	249367	1066152
1377596	253930	1123666
1400619	247339	1153280
1369140	235394	1133746
1310825	231809	1079016
1273627	231078	1042549
1313962	242587	1071375
1291554	241874	1049680
1290934	237922	1053012
1237367	220876	1016491
1342770	238022	1104748
1321612	243000	1078612
1398019	263964	1134055
1317383	242044	1075339
1292218	232415	1059803
1321574	229390	1092184
1360577	229011	1131566
1294600	239951	1054649
1218626	249401	969225
1304882	222271	1082611
1324858	227962	1096896
1275001	229363	1045638
1305827	221164	1084663
1310894	234352	1076542
1224397	239119	985278
1315653	239500	1076153
1355075	244690	1110385
1434279	264422	1169857
1270991	234434	1036557
1315916	237919	1077997
1310460	233185	1077275
1365864	236818	1129046
1344260	233837	1110423
1261213	238053	1023160
1379744	244802	1134942
1318154	246059	1072095
1256412	243096	1013316
1345310	239523	1105787
1360920	243690	1117230
1299648	250717	1048931
1253279	242384	1010895
1315625	217548	1098077
1231237	216839	1014398
1297443	237600	1059843
1332118	236290	1095828
1333596	255896	1077700
1382524	230889	1151635
1465982	263118	1202864
1352996	242575	1110421
1322519	236218	1086301
1363938	231583	1132355
1339533	235524	1104009
1425950	239470	1186480
1374726	239776	1134950
1367487	238456	1129031
1302597	244185	1058412
1345199	242798	1102401
1314177	233200	1080977
1380699	236721	1143978
1271872	238032	1033840
1256857	229862	1026995
1417620	257000	1160620
1364028	243966	1120062
1451412	242019	1209393
1314437	226388	1088049
1380066	239882	1140184
1308450	234197	1074253
1301719	223275	1078444
1324960	239469	1085491
1340407	221659	1118748
1236343	242609	993734
1266866	245090	1021776
1283655	226971	1056684
1297967	231961	1066006
1371714	236173	1135541
1304551	226698	1077853
1324159	225074	1099085
1258847	218209	1040638
1325641	244381	1081260
1292120	249835	1042285
1293036	232346	1060690
1350745	237217	1113528
1335744	232401	1103343
1316513	224989	1091524
1326904	247536	1079368
1345188	231171	1114017
1335789	245251	1090538
1236258	229518	1006740
1307567	234170	1073397
1350358	248375	1101983
1269180	234385	1034795
1359164	230772	1128392
1337779	240478	1097301
1354592	228124	1126468
1313599	242855	1070744
1282493	248813	1033680
1348874	239478	1109396
1311149	245827	1065322
1250582	236288	1014294
1342839	235026	1107813
1301737	227403	1074334
1315856	225115	1090741
1321623	228866	1092757
1266453	235590	1030863
1356156	238172	1117984
1332977	233877	1099100
1322467	240629	1081838
1306502	233810	1072692
1337770	231705	1106065
1275430	235744	1039686
1319879	226092	1093787
1394005	246479	1147526
1381184	254412	1126772
1321164	228971	1092193
1278486	232410	1046076
1298652	242507	1056145
1366156	240302	1125854
1310844	242054	1068790
1334567	236924	1097643
1355239	237648	1117591
1364462	232406	1132056
1346687	241497	1105190
1354240	228815	1125425
1337369	238524	1098845
1335489	238202	1097287
1373755	226042	1147713
1305312	235630	1069682
1347355	238781	1108574
1402472	235107	1167365
1290298	248724	1041574
1314949	227173	1087776
1381408	243766	1137642
1206899	241493	965406
1294785	226256	1068529
1261074	247611	1013463
1326755	238669	1088086
1298930	232821	1066109
1296520	225797	1070723
1344304	242200	1102104
1268775	223790	1044985
1331552	240873	1090679
1343437	234638	1108799
1244899	229747	1015152
1281974	226737	1055237
1281286	225922	1055364
1369828	240485	1129343
1403782	240113	1163669
1357450	259324	1098126
1339807	237654	1102153
1336050	229802	1106248
1323494	242163	1081331
1369187	235419	1133768
1255672	243388	1012284
1275683	223847	1051836
1324753	248834	1075919
1329145	239575	1089570
1363633	238336	1125297
1354590	245107	1109483
1270048	226073	1043975
1328420	219608	1108812
1378353	230222	1148131
1344768	223967	1120801
1406211	232383	1173828
1319288	227159	1092129
1282078	236661	1045417
1363411	258793	1104618
1281727	240212	1041515
1327921	233449	1094472
1321490	242373	1079117
1315783	235945	1079838
1377871	231494	1146377
1300673	248922	1051751
1364911	253215	1111696
1363725	232430	1131295
1266493	226981	1039512
1280059	238598	1041461
1324788	230531	1094257
1348220	235763	1112457
1323524	252949	1070575
1207899	222181	985718
1320810	228660	1092150
1298520	233523	1064997
1341942	229101	1112841
1350480	235741	1114739
1392661	237711	1154950
1345028	225891	1119137
1360293	219645	1140648
1385384	239820	1145564
1358266	227410	1130856
1356719	228634	1128085
1435547	245585	1189962
1324814	242943	1081871
1311145	230018	1081127
1338758	248956	1089802
1316278	244630	1071648
1297150	237713	1059437
1299362	242985	1056377
1248516	237325	1011191
1293162	227866	1065296
1368560	251555	1117005
1277329	227487	1049842
1345572	231073	1114499
1286985	236770	1050215
1351106	246686	1104420
1277800	240824	1036976
1267857	233839	1034018
1323066	241527	1081539
1366849	259012	1107837
1347690	219785	1127905
1246264	222097	1024167
1311728	234255	1077473
1383739	244804	1138935
1265403	238909	1026494
1395706	231873	1163833
1305619	216642	1088977
1315457	247046	1068411
1328394	233874	1094520
1369062	233226	1135836
1290338	233633	1056705
1318500	233705	1084795
1256762	237505	1019257
1347955	223508	1124447
1315533	252705	1062828
1314145	233810	1080335
1378455	227305	1151150
1300840	229159	1071681
1296094	237688	1058406
1399037	251584	1147453
1336167	228668	1107499
1294970	225884	1069086
1302242	248360	1053882
1277970	225627	1052343
1346884	231588	1115296
1287183	227442	1059741
1270496	236591	1033905
1282054	231768	1050286
1392574	252922	1139652
1333990	246606	1087384
1279832	232863	1046969
1326835	227546	1099289
1323580	225798	1097782
1296462	242654	1053808
1359185	242200	1116985
1338878	233943	1104935
1351364	244868	1106496
1285878	226348	1059530
1325868	250676	1075192
1432949	223935	1209014
1289787	222688	1067099
1345546	255187	1090359
1335873	231567	1104306
1280147	243102	1037045
1375936	233700	1142236
1344759	241009	1103750
1294080	249015	1045065
1368996	233034	1135962
1319673	246685	1072988
1300313	219616	1080697
1302132	213547	1088585
1352725	242611	1110114
1362907	236554	1126353
1330039	243073	1086966
