806867	201868	604999
660870	197745	463125
802987	220928	582059
714437	206802	507635
721914	195348	526566
754730	213005	541725
697271	210473	486798
679983	214000	465983
786925	213960	572965
711002	214268	496734
643429	204825	438604
716206	204702	511504
837501	210604	626897
852504	209461	643043
755315	198306	557009
653422	183702	469720
720127	211766	508361
738796	194211	544585
748321	221421	526900
679319	194050	485269
822970	199866	623104
806757	207835	598922
737741	204439	533302
747623	206423	541200
655797	217125	438672
828968	210226	618742
696991	213684	483307
704250	190235	514015
840057	225667	614390
676920	199946	476974
770895	201704	569191
820509	202213	618296
773024	226306	546718
782250	204493	577757
658579	200116	458463
713749	204595	509154
714245	208078	506167
747847	197673	550174
725435	201893	523542
722085	203643	518442
769593	219618	549975
630575	213685	416890
750012	213219	536793
773219	207862	565357
786439	222940	563499
680593	199103	481490
670116	212105	458011
737782	185906	551876
837796	209419	628377
657032	195219	461813
794398	200333	594065
759077	195275	563802
747948	191727	556221
705785	200014	505771
769580	212323	557257
722303	205402	516901
726706	205235	521471
748636	210409	538227
737857	218359	519498
816679	192928	623751
799358	200267	599091
758988	208357	550631
844200	222014	622186
706896	186364	520532
753986	217906	536080
798980	221351	577629
766411	204915	561496
794225	219556	574669
655758	188977	466781
783190	194382	588808
746461	207409	539052
720874	195152	525722
743134	213909	529225
713926	203868	510058
757156	201422	555734
739727	199521	540206
735444	196401	539043
660566	202500	458066
794230	213081	581149
653386	186156	467230
728137	211156	516981
801257	215960	585297
723623	206514	517109
745671	180068	565603
795043	200170	594873
684936	189342	495594
679263	194699	484564
746871	205014	541857
817452	210959	606493
637200	186396	450804
592931	214706	378225
660707	200458	460249
802914	210251	592663
790905	200553	590352
739952	214205	525747
805830	208175	597655
793699	215425	578274
841970	195395	646575
738886	216510	522376
739815	204417	535398
746167	198759	547408
762304	188733	573571
732627	227047	505580
842257	199556	642701
826633	214631	612002
799627	206651	592976
778260	199641	578619
721982	220329	501653
768797	215292	553505
735885	203929	531956
723588	199888	523700
691856	191841	500015
772208	196414	575794
746223	191514	554709
671351	198987	472364
754711	217150	537561
866327	214143	652184
777195	216867	560328
735131	216212	518919
728531	214718	513813
727420	199620	527800
713003	216938	496065
652656	193177	459479
675097	200707	474390
646564	181001	465563
806890	199757	607133
790068	205710	584358
747994	205392	542602
695509	202687	492822
705493	202318	503175
772886	218990	553896
693679	202166	491513
769801	212131	557670
751996	191641	560355
765119	212668	552451
800969	212962	588007
796380	210678	585702
699745	206709	493036
719378	193934	525444
688686	203381	485305
765875	224108	541767
763408	196998	566410
706188	208640	497548
694035	206514	487521
779383	226394	552989
679912	199079	480833
