3357099	1843053	1514046
3456362	1858515	1597847
3437361	1865710	1571651
3432600	1837388	1595212
3364766	1824697	1540069
3500135	1872757	1627378
3442536	1863536	1579000
3462024	1904275	1557749
3407046	1846861	1560185
3404101	1847939	1556162
3444778	1826443	1618335
3533573	1855820	1677753
3361199	1830911	1530288
3393621	1868788	1524833
3489810	1814056	1675754
3400611	1853901	1546710
3410195	1865918	1544277
3467374	1873849	1593525
3348877	1838793	1510084
3305108	1814601	1490507
3387739	1844716	1543023
3391812	1812011	1579801
3507415	1878785	1628630
3355828	1835336	1520492
3357599	1859158	1498441
3373527	1880604	1492923
3414202	1835165	1579037
3377857	1864833	1513024
3255486	1769968	1485518
3456689	1909724	1546965
3391903	1879107	1512796
3352338	1814731	1537607
3432995	1851001	1581994
3426776	1885898	1540878
3410237	1803886	1606351
3452757	1872491	1580266
3327827	1838395	1489432
3390703	1845922	1544781
3504640	1907880	1596760
3402217	1839587	1562630
3376992	1844374	1532618
3478712	1851705	1627007
3383469	1833208	1550261
3399747	1871588	1528159
3475323	1894154	1581169
3355037	1813665	1541372
3342096	1877256	1464840
3414821	1844940	1569881
3451442	1868249	1583193
3462654	1848149	1614505
3474235	1840177	1634058
3294208	1875310	1418898
3498560	1863963	1634597
3446752	1880913	1565839
3372567	1855436	1517131
3437645	1855898	1581747
3349233	1840103	1509130
3512446	1865183	1647263
3353622	1859282	1494340
3454215	1874770	1579445
3277074	1817482	1459592
3478076	1851295	1626781
3463802	1835689	1628113
3466583	1864536	1602047
3515227	1879157	1636070
3350366	1813051	1537315
3332943	1876214	1456729
3442880	1848641	1594239
3510603	1873385	1637218
3387020	1869452	1517568
3437133	1847932	1589201
3357346	1835404	1521942
3378567	1842581	1535986
3399154	1825753	1573401
3448843	1889234	1559609
3425163	1806789	1618374
3346837	1837542	1509295
3434535	1824646	1609889
3332445	1855236	1477209
3363236	1853724	1509512
3388363	1842405	1545958
3401454	1833150	1568304
3401657	1810850	1590807
3391601	1842447	1549154
3375028	1810222	1564806
3421994	1865614	1556380
3415336	1867364	1547972
3318771	1831848	1486923
3360954	1815189	1545765
3453900	1870820	1583080
3469186	1869128	1600058
3516770	1859064	1657706
3399114	1832511	1566603
3454667	1854716	1599951
3506127	1846161	1659966
3453996	1867424	1586572
3472620	1852679	1619941
3430318	1836948	1593370
3468902	1883923	1584979
3362149	1854733	1507416
3349983	1836696	1513287
3300765	1912926	1387839
3403762	1839267	1564495
3419386	1831853	1587533
3453186	1868548	1584638
3341837	1811559	1530278
3471178	1871316	1599862
3467646	1881496	1586150
3514483	1862289	1652194
3535972	1875474	1660498
3345993	1822173	1523820
3464530	1854068	1610462
